route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
76,1,3257057,DOWNTOWN,,1,875403,165979,0,0
76,1,3257024,DOWNTOWN,,1,875398,165979,0,0
76,1,3257025,DOWNTOWN,,1,875399,165979,0,0
76,1,3257026,DOWNTOWN,,1,875400,165979,0,0
76,1,3257023,DOWNTOWN,,1,875402,165979,0,0
76,1,3257022,DOWNTOWN,,1,875305,165979,0,0
76,1,3257021,DOWNTOWN,,1,875405,165979,0,0
76,1,3257020,DOWNTOWN,,1,875397,165979,0,0
76,1,3257019,DOWNTOWN,,1,875404,165979,0,0
76,1,3257018,DOWNTOWN,,1,875401,165979,0,0
76,1,3257017,DOWNTOWN,,1,875403,165979,0,0
76,1,3257016,DOWNTOWN,,1,875398,165979,0,0
76,1,3257015,DOWNTOWN,,1,875399,165979,0,0
76,1,3257014,DOWNTOWN,,1,875400,165979,0,0
76,1,3257013,DOWNTOWN,,1,875402,165979,0,0
76,1,3257012,DOWNTOWN,,1,875305,165979,0,0
76,1,3257011,DOWNTOWN,,1,875405,165979,0,0
76,1,3257010,DOWNTOWN,,1,875397,165979,0,0
76,1,3256997,DOWNTOWN,,1,875404,165979,0,0
76,1,3257009,DOWNTOWN,,1,875401,165979,0,0
76,1,3256999,DOWNTOWN,,1,875403,165979,0,0
76,1,3257008,DOWNTOWN,,1,875398,165979,0,0
76,1,3256998,DOWNTOWN,,1,875399,165979,0,0
76,1,3257007,DOWNTOWN,,1,875400,165979,0,0
76,1,3257000,DOWNTOWN,,1,875402,165979,0,0
76,1,3257006,DOWNTOWN,,1,875305,165979,0,0
76,1,3257003,DOWNTOWN,,1,875405,165979,0,0
76,1,3257005,DOWNTOWN,,1,875397,165979,0,0
76,1,3257002,DOWNTOWN,,1,875404,165979,0,0
76,1,3257004,DOWNTOWN,,1,875401,165979,0,0
76,1,3257001,DOWNTOWN,,1,875403,165979,0,0
76,1,3257043,DOWNTOWN,,1,875398,165979,0,0
76,1,3257042,DOWNTOWN,,1,875399,165979,0,0
76,1,3257041,DOWNTOWN,,1,875400,165979,0,0
76,1,3257040,DOWNTOWN,,1,875402,165979,0,0
76,1,3257039,DOWNTOWN,,1,875305,165979,0,0
76,1,3257038,DOWNTOWN,,1,875405,165979,0,0
76,1,3257037,DOWNTOWN,,1,875397,165979,0,0
76,1,3257036,DOWNTOWN,,1,875404,165979,0,0
76,1,3257035,DOWNTOWN,,1,875401,165979,0,0
76,1,3257034,DOWNTOWN,,1,875403,165979,0,0
76,1,3257033,DOWNTOWN,,1,875398,165979,0,0
76,1,3257032,DOWNTOWN,,1,875399,165979,0,0
76,1,3257031,DOWNTOWN,,1,875400,165979,0,0
76,1,3257030,DOWNTOWN,,1,875402,165979,0,0
76,1,3257029,DOWNTOWN,,1,875305,165979,0,0
76,1,3257028,DOWNTOWN,,1,875405,165979,0,0
76,1,3257027,DOWNTOWN,,1,875397,165979,0,0
76,1,3257044,DOWNTOWN,,1,875404,165979,0,0
76,1,3257045,DOWNTOWN,,1,875401,165979,0,0
76,1,3257046,DOWNTOWN,,1,875403,165979,0,0
76,1,3257047,DOWNTOWN,,1,875398,165979,0,0
76,1,3257048,DOWNTOWN,,1,875400,165979,0,0
76,1,3257049,DOWNTOWN,,1,875305,165979,0,0
76,1,3257050,DOWNTOWN,,1,875397,165979,0,0
76,1,3257051,DOWNTOWN,,1,875401,165979,0,0
76,1,3257052,DOWNTOWN,,1,875398,165982,0,0
76,1,3257053,DOWNTOWN,,1,875400,165979,0,0
76,1,3257054,DOWNTOWN,,1,875305,165980,0,0
76,1,3257055,DOWNTOWN,,1,875401,165982,0,0
77,1,3257479,LOMA TERRACE,,0,875096,165984,0,0
77,1,3257480,LOMA TERRACE,,0,875104,165984,0,0
77,1,3257481,LOMA TERRACE,,0,875097,165984,0,0
77,1,3257482,LOMA TERRACE,,0,875103,165984,0,0
77,1,3257483,LOMA TERRACE,,0,875101,165984,0,0
77,1,3257484,LOMA TERRACE,,0,875100,165984,0,0
77,1,3257475,LOMA TERRACE,,0,875098,165984,0,0
77,1,3257485,LOMA TERRACE,,0,875096,165984,0,0
77,1,3257474,LOMA TERRACE,,0,875097,165984,0,0
77,1,3257486,LOMA TERRACE,,0,875101,165984,0,0
77,1,3257487,LOMA TERRACE,,0,875100,165984,0,0
77,1,3257488,LOMA TERRACE,,0,875098,165984,0,0
77,1,3257489,LOMA TERRACE,,0,875096,165984,0,0
77,1,3257490,LOMA TERRACE,,0,875095,165984,0,0
77,1,3257491,LOMA TERRACE,,0,875097,165984,0,0
77,1,3257492,LOMA TERRACE,,0,875101,165984,0,0
77,1,3257493,LOMA TERRACE,,0,875105,165984,0,0
77,1,3257494,LOMA TERRACE,,0,875100,165984,0,0
77,1,3257495,LOMA TERRACE,,0,875106,165984,0,0
77,1,3257478,LOMA TERRACE,,0,875098,165983,0,0
77,1,3257477,LOMA TERRACE,,0,875096,165984,0,0
77,1,3257476,LOMA TERRACE,,0,875097,165984,0,0
77,1,3257473,LOMA TERRACE,,0,875105,165984,0,0
77,1,3257523,DOWNTOWN,,1,875100,165992,0,0
77,1,3257522,DOWNTOWN,,1,875099,165992,0,0
77,1,3257521,DOWNTOWN,,1,875102,165992,0,0
77,1,3257520,DOWNTOWN,,1,875096,165992,0,0
77,1,3257519,DOWNTOWN,,1,875104,165992,0,0
77,1,3257501,DOWNTOWN/GARAGE,,1,876358,165988,0,0
77,1,3257500,DOWNTOWN/GARAGE,,1,876357,165988,0,0
77,1,3257518,DOWNTOWN,,1,875097,165992,0,0
77,1,3257517,DOWNTOWN,,1,875103,165992,0,0
77,1,3257499,DOWNTOWN,,1,875101,165992,0,0
77,1,3257516,DOWNTOWN,,1,875100,165992,0,0
77,1,3257515,DOWNTOWN,,1,875098,165992,0,0
77,1,3257514,DOWNTOWN,,1,875096,165992,0,0
77,1,3257513,DOWNTOWN,,1,875097,165992,0,0
77,1,3257512,DOWNTOWN,,1,875101,165992,0,0
77,1,3257511,DOWNTOWN,,1,875100,165992,0,0
77,1,3257498,DOWNTOWN,,1,875098,165992,0,0
77,1,3257496,DOWNTOWN,,1,875107,165992,0,0
77,1,3257510,DOWNTOWN,,1,875096,165992,0,0
77,1,3257497,DOWNTOWN,,1,875095,165992,0,0
77,1,3257509,DOWNTOWN,,1,875097,165992,0,0
77,1,3257508,DOWNTOWN,,1,875101,165992,0,0
77,1,3257507,DOWNTOWN,,1,875105,165992,0,0
77,1,3257506,DOWNTOWN/GARAGE,,1,875100,165991,0,0
77,1,3257505,DOWNTOWN,,1,875106,165992,0,0
77,1,3257504,DOWNTOWN,,1,875096,165992,0,0
77,1,3257503,DOWNTOWN/GARAGE,,1,875097,165991,0,0
77,1,3257502,DOWNTOWN/GARAGE,,1,875105,165991,0,0
79,1,3257732,ROSEDALE PARK,,0,874872,165995,0,0
79,1,3257731,ROSEDALE PARK,,0,874871,165995,0,0
79,1,3257730,ROSEDALE PARK,,0,874876,165995,0,0
79,1,3257729,ROSEDALE PARK,,0,874873,165995,0,0
79,1,3257728,ROSEDALE PARK,,0,874883,165995,0,0
79,1,3257727,ROSEDALE PARK,,0,874882,165995,0,0
79,1,3257726,ROSEDALE PARK,,0,874878,165995,0,0
79,1,3257725,ROSEDALE PARK,,0,874871,165995,0,0
79,1,3257724,ROSEDALE PARK,,0,874872,165995,0,0
79,1,3257723,ROSEDALE PARK,,0,874876,165995,0,0
79,1,3257722,ROSEDALE PARK,,0,874879,165995,0,0
79,1,3257721,ROSEDALE PARK,,0,874873,165995,0,0
79,1,3257720,ROSEDALE PARK,,0,874881,165995,0,0
79,1,3257719,ROSEDALE PARK/GARAGE,,0,874883,165994,0,0
79,1,3257718,ROSEDALE PARK,,0,874874,165995,0,0
79,1,3257717,ROSEDALE PARK,,0,874875,165995,0,0
79,1,3257716,ROSEDALE PARK,,0,874878,165995,0,0
79,1,3257715,ROSEDALE PARK,,0,874871,165995,0,0
79,1,3257714,ROSEDALE PARK,,0,874882,165995,0,0
79,1,3257713,ROSEDALE PARK,,0,874876,165995,0,0
79,1,3257712,ROSEDALE PARK,,0,874879,165995,0,0
79,1,3257711,ROSEDALE PARK,,0,874872,165995,0,0
79,1,3257710,ROSEDALE PARK,,0,874881,165995,0,0
79,1,3257709,ROSEDALE PARK,,0,874874,165995,0,0
79,1,3257708,ROSEDALE PARK,,0,874873,165995,0,0
79,1,3257707,ROSEDALE PARK,,0,874878,165995,0,0
79,1,3257706,ROSEDALE PARK,,0,874871,165995,0,0
79,1,3257705,ROSEDALE PARK,,0,874875,165995,0,0
79,1,3257704,ROSEDALE PARK,,0,874876,165995,0,0
79,1,3257703,ROSEDALE PARK,,0,874879,165995,0,0
79,1,3257702,ROSEDALE PARK,,0,874882,165995,0,0
79,1,3257701,ROSEDALE PARK,,0,874881,165995,0,0
79,1,3257700,ROSEDALE PARK,,0,874874,165995,0,0
79,1,3257699,ROSEDALE PARK,,0,874872,165995,0,0
79,1,3257698,ROSEDALE PARK,,0,874873,165995,0,0
79,1,3257697,ROSEDALE PARK,,0,874878,165995,0,0
79,1,3257696,ROSEDALE PARK/GARAGE,,0,874871,165994,0,0
79,1,3257695,ROSEDALE PARK,,0,874877,165995,0,0
79,1,3257694,ROSEDALE PARK/GARAGE,,0,874880,165994,0,0
79,1,3257693,ROSEDALE PARK,,0,874876,165995,0,0
79,1,3257692,ROSEDALE PARK/GARAGE,,0,874879,165994,0,0
79,1,3257691,ROSEDALE PARK,,0,874875,165995,0,0
79,1,3257690,ROSEDALE PARK,,0,874874,165995,0,0
79,1,3257689,ROSEDALE PARK,,0,874873,165995,0,0
79,1,3257688,ROSEDALE PARK,,0,874878,165995,0,0
79,1,3257687,ROSEDALE PARK/GARAGE,,0,874877,165994,0,0
79,1,3257686,ROSEDALE PARK,,0,874876,165995,0,0
79,1,3257783,DOWNTOWN,,1,874873,165998,0,0
79,1,3257782,DOWNTOWN,,1,874883,165998,0,0
79,1,3257781,DOWNTOWN,,1,874872,165998,0,0
79,1,3257780,DOWNTOWN,,1,874878,165998,0,0
79,1,3257779,DOWNTOWN,,1,874871,165998,0,0
79,1,3257778,DOWNTOWN,,1,874881,165998,0,0
79,1,3257777,DOWNTOWN,,1,874876,165998,0,0
79,1,3257776,DOWNTOWN,,1,874879,165998,0,0
79,1,3257775,DOWNTOWN,,1,874873,165998,0,0
79,1,3257774,DOWNTOWN,,1,874875,165998,0,0
79,1,3257773,DOWNTOWN,,1,874883,165998,0,0
79,1,3257772,DOWNTOWN,,1,874874,165998,0,0
79,1,3257771,DOWNTOWN,,1,874882,165998,0,0
79,1,3257770,DOWNTOWN,,1,874878,165998,0,0
79,1,3257769,DOWNTOWN,,1,874871,165998,0,0
79,1,3257768,DOWNTOWN,,1,874872,165998,0,0
79,1,3257767,DOWNTOWN,,1,874876,165998,0,0
79,1,3257766,DOWNTOWN,,1,874879,165998,0,0
79,1,3257765,DOWNTOWN,,1,874873,165998,0,0
79,1,3257764,DOWNTOWN,,1,874881,165998,0,0
79,1,3257763,DOWNTOWN,,1,874874,165998,0,0
79,1,3257762,DOWNTOWN,,1,874875,165998,0,0
79,1,3257761,DOWNTOWN,,1,874878,165998,0,0
79,1,3257760,DOWNTOWN,,1,874871,165998,0,0
79,1,3257759,DOWNTOWN,,1,874882,165998,0,0
79,1,3257758,DOWNTOWN,,1,874876,165998,0,0
79,1,3257757,DOWNTOWN,,1,874879,165998,0,0
79,1,3257756,DOWNTOWN,,1,874872,165998,0,0
79,1,3257755,DOWNTOWN,,1,874881,165998,0,0
79,1,3257754,DOWNTOWN,,1,874874,165998,0,0
79,1,3257753,DOWNTOWN,,1,874877,165998,0,0
79,1,3257752,DOWNTOWN,,1,874873,165998,0,0
79,1,3257751,DOWNTOWN,,1,874878,165998,0,0
79,1,3257750,DOWNTOWN,,1,874871,165998,0,0
79,1,3257749,DOWNTOWN,,1,874875,165998,0,0
79,1,3257748,DOWNTOWN,,1,874880,165998,0,0
79,1,3257747,DOWNTOWN,,1,874876,165998,0,0
79,1,3257746,DOWNTOWN,,1,874879,165998,0,0
79,1,3257745,DOWNTOWN,,1,874882,165998,0,0
79,1,3257744,DOWNTOWN,,1,874881,165998,0,0
79,1,3257743,DOWNTOWN,,1,874874,165998,0,0
79,1,3257742,DOWNTOWN,,1,874872,165998,0,0
79,1,3257741,DOWNTOWN,,1,874873,165998,0,0
79,1,3257740,DOWNTOWN,,1,874878,165998,0,0
79,1,3257739,DOWNTOWN,,1,874877,165998,0,0
79,1,3257738,DOWNTOWN,,1,874876,165998,0,0
79,1,3257737,DOWNTOWN,,1,874875,165998,0,0
79,1,3257736,DOWNTOWN,,1,874874,165998,0,0
79,1,3257735,DOWNTOWN,,1,874873,165998,0,0
79,1,3257734,DOWNTOWN,,1,874878,165998,0,0
79,1,3257733,DOWNTOWN/LINEUP,,1,874876,165997,0,0
8,1,3258136,DOWNTOWN,,0,876305,166002,0,0
8,1,3258137,DOWNTOWN,,0,876303,166002,0,0
8,1,3258138,DOWNTOWN,,0,876302,166002,0,0
8,1,3258162,DOWNTOWN,,0,876301,166002,0,0
8,1,3258161,DOWNTOWN,,0,876300,166002,0,0
8,1,3258160,DOWNTOWN,,0,876305,166002,0,0
8,1,3258159,DOWNTOWN,,0,876304,166002,0,0
8,1,3258158,DOWNTOWN,,0,876303,166002,0,0
8,1,3258157,DOWNTOWN,,0,876302,166002,0,0
8,1,3258156,DOWNTOWN,,0,876301,166002,0,0
8,1,3258155,DOWNTOWN,,0,876300,166002,0,0
8,1,3258154,DOWNTOWN,,0,876305,166002,0,0
8,1,3258153,DOWNTOWN,,0,876304,166002,0,0
8,1,3258152,DOWNTOWN,,0,876303,166002,0,0
8,1,3258151,DOWNTOWN,,0,876302,166002,0,0
8,1,3258150,DOWNTOWN,,0,876301,166002,0,0
8,1,3258149,DOWNTOWN,,0,876300,166002,0,0
8,1,3258148,DOWNTOWN,,0,876305,166001,0,0
8,1,3258147,DOWNTOWN,,0,876304,166002,0,0
8,1,3258146,DOWNTOWN,,0,876303,166002,0,0
8,1,3258145,DOWNTOWN,,0,876302,166002,0,0
8,1,3258144,DOWNTOWN,,0,876301,166002,0,0
8,1,3258143,DOWNTOWN,,0,876306,166002,0,0
8,1,3258142,DOWNTOWN,,0,876300,166002,0,0
8,1,3258141,DOWNTOWN,,0,876305,166002,0,0
8,1,3258140,DOWNTOWN,,0,876304,166002,0,0
8,1,3258139,DOWNTOWN ONLY,,0,876303,166003,0,0
8,1,3258135,DOWNTOWN,,0,876302,166002,0,0
8,1,3258134,DOWNTOWN,,0,876306,166002,0,0
8,1,3258163,DOWNTOWN,,0,876305,166002,0,0
8,1,3258194,RANDOLPH P/R,,1,876303,166005,0,0
8,1,3258193,RANDOLPH P/R,,1,876302,166005,0,0
8,1,3258192,RANDOLPH P/R,,1,876301,166005,0,0
8,1,3258191,RANDOLPH P/R,,1,876300,166005,0,0
8,1,3258190,RANDOLPH P/R,,1,876305,166005,0,0
8,1,3258189,RANDOLPH P/R,,1,876304,166005,0,0
8,1,3258188,RANDOLPH P/R,,1,876303,166005,0,0
8,1,3258187,RANDOLPH P/R,,1,876302,166005,0,0
8,1,3258186,RANDOLPH P/R,,1,876301,166005,0,0
8,1,3258185,RANDOLPH P/R,,1,876300,166005,0,0
8,1,3258184,RANDOLPH P/R,,1,876305,166005,0,0
8,1,3258183,RANDOLPH P/R,,1,876304,166005,0,0
8,1,3258182,RANDOLPH P/R,,1,876303,166005,0,0
8,1,3258181,RANDOLPH P/R,,1,876302,166005,0,0
8,1,3258180,RANDOLPH P/R,,1,876301,166005,0,0
8,1,3258179,RANDOLPH P/R,,1,876300,166005,0,0
8,1,3258178,RANDOLPH P/R,,1,876305,166005,0,0
8,1,3258177,RANDOLPH P/R,,1,876304,166005,0,0
8,1,3258176,RANDOLPH P/R,,1,876303,166005,0,0
8,1,3258175,RANDOLPH P/R,,1,876302,166005,0,0
8,1,3258174,RANDOLPH P/R,,1,876301,166005,0,0
8,1,3258173,RANDOLPH P/R,,1,876306,166005,0,0
8,1,3258172,RANDOLPH P/R,,1,876300,166005,0,0
8,1,3258171,RANDOLPH P/R,,1,876305,166005,0,0
8,1,3258170,RANDOLPH P/R,,1,876304,166005,0,0
8,1,3258169,RANDOLPH P/R,,1,876303,166005,0,0
8,1,3258168,RANDOLPH P/R,,1,876302,166005,0,0
8,1,3258164,RANDOLPH P/R ONLY,,1,876301,166006,0,0
8,1,3258167,RANDOLPH P/R,,1,876306,166005,0,0
8,1,3258166,RANDOLPH P/R,,1,876305,166005,0,0
8,1,3258165,RANDOLPH P/R ONLY,,1,876302,166006,0,0
82,1,3258391,INGRAM TRANSIT CENTER,,0,875693,166008,0,0
82,1,3258392,INGRAM TRANSIT CENTER,,0,875695,166011,0,0
82,1,3258427,INGRAM TRANSIT CENTER,,0,875374,166008,0,0
82,1,3258426,INGRAM TRANSIT CENTER,,0,874990,166008,0,0
82,1,3258399,INGRAM TRANSIT CENTER,,0,875694,166008,0,0
82,1,3258393,INGRAM TRANSIT CENTER,,0,875696,166008,0,0
82,1,3258394,INGRAM TRANSIT CENTER,,0,875697,166008,0,0
82,1,3258398,INGRAM TRANSIT CENTER,,0,875261,166008,0,0
82,1,3258395,INGRAM TRANSIT CENTER,,0,875693,166008,0,0
82,1,3258396,INGRAM TRANSIT CENTER,,0,875695,166008,0,0
82,1,3258390,INGRAM TRANSIT CENTER,,0,875692,166008,0,0
82,1,3258397,INGRAM TRANSIT CENTER,,0,875374,166008,0,0
82,1,3258425,INGRAM TRANSIT CENTER,,0,874990,166008,0,0
82,1,3258389,INGRAM TRANSIT CENTER,,0,875694,166008,0,0
82,1,3258424,INGRAM TRANSIT CENTER,,0,875696,166008,0,0
82,1,3258423,INGRAM TRANSIT CENTER,,0,875697,166008,0,0
82,1,3258388,INGRAM TRANSIT CENTER,,0,875261,166008,0,0
82,1,3258422,INGRAM TRANSIT CENTER,,0,875693,166008,0,0
82,1,3258421,INGRAM TRANSIT CENTER,,0,875695,166008,0,0
82,1,3258387,INGRAM TRANSIT CENTER,,0,875692,166008,0,0
82,1,3258420,INGRAM TRANSIT CENTER,,0,875374,166008,0,0
82,1,3258419,INGRAM TRANSIT CENTER,,0,874990,166008,0,0
82,1,3258386,INGRAM TRANSIT CENTER,,0,875694,166008,0,0
82,1,3258418,INGRAM TRANSIT CENTER,,0,875696,166008,0,0
82,1,3258417,INGRAM TRANSIT CENTER,,0,875697,166008,0,0
82,1,3258385,INGRAM TRANSIT CENTER,,0,875261,166008,0,0
82,1,3258416,INGRAM TRANSIT CENTER,,0,875693,166008,0,0
82,1,3258400,INGRAM TRANSIT CENTER,,0,875695,166008,0,0
82,1,3258382,INGRAM TRANSIT CENTER,,0,875698,166011,0,0
82,1,3258384,INGRAM TRANSIT CENTER,,0,875692,166008,0,0
82,1,3258401,INGRAM TRANSIT CENTER,,0,875374,166008,0,0
82,1,3258402,INGRAM TRANSIT CENTER,,0,874990,166008,0,0
82,1,3258403,INGRAM TRANSIT CENTER,,0,875694,166008,0,0
82,1,3258404,INGRAM TRANSIT CENTER,,0,875696,166008,0,0
82,1,3258415,INGRAM TRANSIT CENTER,,0,875697,166008,0,0
82,1,3258405,INGRAM TRANSIT CENTER,,0,875261,166008,0,0
82,1,3258406,INGRAM TRANSIT CENTER,,0,875693,166008,0,0
82,1,3258407,INGRAM TRANSIT CENTER,,0,875695,166010,0,0
82,1,3258408,INGRAM TRANSIT CENTER,,0,875698,166008,0,0
82,1,3258383,INGRAM TRANSIT CENTER,,0,875692,166010,0,0
82,1,3258409,INGRAM TRANSIT CENTER,,0,875374,166008,0,0
82,1,3258410,INGRAM TRANSIT CENTER,,0,874990,166008,0,0
82,1,3258411,INGRAM TRANSIT CENTER,,0,875696,166008,0,0
82,1,3258412,INGRAM TRANSIT CENTER,,0,875261,166008,0,0
82,1,3258413,INGRAM TRANSIT CENTER,,0,875693,166008,0,0
82,1,3258414,INGRAM TRANSIT CENTER,,0,875374,166008,0,0
82,1,3258474,DOWNTOWN,,1,874990,166015,0,0
82,1,3258473,DOWNTOWN,,1,875697,166015,0,0
82,1,3258472,DOWNTOWN,,1,875693,166015,0,0
82,1,3258471,DOWNTOWN,,1,875695,166015,0,0
82,1,3258470,DOWNTOWN,,1,875692,166015,0,0
82,1,3258469,DOWNTOWN,,1,875374,166015,0,0
82,1,3258468,DOWNTOWN,,1,874990,166015,0,0
82,1,3258467,DOWNTOWN,,1,875694,166015,0,0
82,1,3258466,DOWNTOWN,,1,875696,166015,0,0
82,1,3258465,DOWNTOWN,,1,875697,166015,0,0
82,1,3258464,DOWNTOWN,,1,875261,166015,0,0
82,1,3258435,DOWNTOWN,,1,875693,166015,0,0
82,1,3258463,DOWNTOWN,,1,875695,166015,0,0
82,1,3258434,DOWNTOWN,,1,875692,166015,0,0
82,1,3258462,DOWNTOWN,,1,875374,166015,0,0
82,1,3258461,DOWNTOWN,,1,874990,166015,0,0
82,1,3258433,DOWNTOWN,,1,875694,166015,0,0
82,1,3258460,DOWNTOWN,,1,875696,166015,0,0
82,1,3258459,DOWNTOWN,,1,875697,166015,0,0
82,1,3258458,DOWNTOWN,,1,875261,166015,0,0
82,1,3258432,DOWNTOWN,,1,875693,166015,0,0
82,1,3258457,DOWNTOWN,,1,875695,166015,0,0
82,1,3258431,DOWNTOWN,,1,875692,166015,0,0
82,1,3258456,DOWNTOWN,,1,875374,166015,0,0
82,1,3258455,DOWNTOWN,,1,874990,166015,0,0
82,1,3258430,DOWNTOWN,,1,875694,166015,0,0
82,1,3258454,DOWNTOWN,,1,875696,166015,0,0
82,1,3258453,DOWNTOWN,,1,875697,166015,0,0
82,1,3258452,DOWNTOWN,,1,875261,166015,0,0
82,1,3258429,DOWNTOWN,,1,875693,166015,0,0
82,1,3258438,DOWNTOWN,,1,875695,166015,0,0
82,1,3258428,DOWNTOWN,,1,875698,166015,0,0
82,1,3258451,DOWNTOWN,,1,875692,166015,0,0
82,1,3258450,DOWNTOWN,,1,875374,166015,0,0
82,1,3258437,DOWNTOWN,,1,874990,166015,0,0
82,1,3258449,DOWNTOWN,,1,875694,166015,0,0
82,1,3258448,DOWNTOWN,,1,875696,166015,0,0
82,1,3258436,DOWNTOWN,,1,875697,166015,0,0
82,1,3258447,DOWNTOWN,,1,875261,166015,0,0
82,1,3258446,DOWNTOWN,,1,875693,166015,0,0
82,1,3258445,DOWNTOWN,,1,875698,166015,0,0
82,1,3258444,DOWNTOWN,,1,875374,166015,0,0
82,1,3258443,DOWNTOWN,,1,874990,166015,0,0
82,1,3258442,DOWNTOWN,,1,875696,166015,0,0
82,1,3258441,DOWNTOWN,,1,875261,166015,0,0
82,1,3258440,DOWNTOWN,,1,875693,166015,0,0
82,1,3258439,DOWNTOWN,,1,875374,166014,0,0
88,1,3258797,BANDERA/DOWNTOWN,,0,875569,166029,0,0
88,1,3258810,EVERS/DOWNTOWN,,0,875575,166021,0,0
88,1,3258811,BANDERA/DOWNTOWN,,0,875375,166026,0,0
88,1,3258778,EVERS/DOWNTOWN,,0,875209,166020,0,0
88,1,3258777,BANDERA/DOWNTOWN,,0,875578,166025,0,0
88,1,3258785,EVERS/DOWNTOWN,,0,875574,166020,0,0
88,1,3258776,BANDERA/DOWNTOWN,,0,875577,166025,0,0
88,1,3258784,EVERS/DOWNTOWN,,0,875576,166020,0,0
88,1,3258796,BANDERA/DOWNTOWN,,0,875569,166025,0,0
88,1,3258795,EVERS/DOWNTOWN,,0,875383,166020,0,0
88,1,3258794,BANDERA/DOWNTOWN,,0,875575,166025,0,0
88,1,3258793,EVERS/DOWNTOWN,,0,875375,166021,0,0
88,1,3258792,BANDERA/DOWNTOWN,,0,875209,166025,0,0
88,1,3258791,EVERS/DOWNTOWN,,0,875574,166020,0,0
88,1,3258790,BANDERA/DOWNTOWN,,0,875577,166025,0,0
88,1,3258789,EVERS/DOWNTOWN,,0,875576,166020,0,0
88,1,3258788,BANDERA/DOWNTOWN,,0,875383,166025,0,0
88,1,3258787,EVERS/DOWNTOWN,,0,875575,166021,0,0
88,1,3258786,BANDERA/DOWNTOWN,,0,875375,166025,0,0
88,1,3258783,EVERS/DOWNTOWN,,0,875209,166020,0,0
88,1,3258782,BANDERA/DOWNTOWN,,0,875574,166025,0,0
88,1,3258781,EVERS/DOWNTOWN,,0,875577,166020,0,0
88,1,3258780,BANDERA/DOWNTOWN,,0,875576,166025,0,0
88,1,3258779,EVERS/DOWNTOWN,,0,875383,166020,0,0
88,1,3258775,EVERS/DOWNTOWN,,0,875573,166020,0,0
88,1,3258798,BANDERA/DOWNTOWN,,0,875575,166025,0,0
88,1,3258799,EVERS/DOWNTOWN,,0,875375,166020,0,0
88,1,3258774,BANDERA/DOWNTOWN,,0,875572,166025,0,0
88,1,3258800,EVERS/DOWNTOWN,,0,875209,166020,0,0
88,1,3258773,BANDERA/DOWNTOWN,,0,875570,166025,0,0
88,1,3258801,EVERS/DOWNTOWN,,0,875574,166020,0,0
88,1,3258802,BANDERA/DOWNTOWN,,0,875577,166025,0,0
88,1,3258772,EVERS/DOWNTOWN,,0,875571,166019,0,0
88,1,3258771,BANDERA/DOWNTOWN,,0,875576,166027,0,0
88,1,3258803,EVERS/DOWNTOWN,,0,875383,166019,0,0
88,1,3258804,BANDERA/DOWNTOWN,,0,875573,166024,0,0
88,1,3258805,BANDERA/DOWNTOWN,,0,875375,166024,0,0
88,1,3258806,EVERS/DOWNTOWN,,0,875209,166019,0,0
88,1,3258807,BANDERA/DOWNTOWN,,0,875574,166024,0,0
88,1,3258808,EVERS/DOWNTOWN,,0,875571,166019,0,0
88,1,3258809,BANDERA/DOWNTOWN,,0,875383,166028,0,0
88,1,3258823,EVERS/MAINLAND,,1,875375,166033,0,0
88,1,3258821,BANDERA/MAINLAND,,1,875209,166032,0,0
88,1,3258822,EVERS/MAINLAND,,1,875578,166033,0,0
88,1,3258824,BANDERA/MAINLAND,,1,875574,166032,0,0
88,1,3258814,EVERS/MAINLAND,,1,875577,166033,0,0
88,1,3258813,BANDERA/MAINLAND,,1,875576,166032,0,0
88,1,3258853,EVERS/MAINLAND,,1,875569,166033,0,0
88,1,3258852,BANDERA/MAINLAND,,1,875383,166032,0,0
88,1,3258851,EVERS/MAINLAND,,1,875575,166033,0,0
88,1,3258850,BANDERA/MAINLAND,,1,875375,166032,0,0
88,1,3258849,EVERS/MAINLAND,,1,875209,166033,0,0
88,1,3258812,BANDERA/MAINLAND,,1,875578,166034,0,0
88,1,3258817,BANDERA/MAINLAND,,1,875574,166032,0,0
88,1,3258848,EVERS/MAINLAND,,1,875577,166033,0,0
88,1,3258847,BANDERA/MAINLAND,,1,875576,166032,0,0
88,1,3258846,EVERS/MAINLAND,,1,875383,166033,0,0
88,1,3258845,BANDERA/MAINLAND,,1,875575,166032,0,0
88,1,3258844,EVERS/MAINLAND,,1,875375,166033,0,0
88,1,3258843,BANDERA/MAINLAND,,1,875209,166032,0,0
88,1,3258825,EVERS/MAINLAND,,1,875574,166033,0,0
88,1,3258826,BANDERA/MAINLAND,,1,875577,166032,0,0
88,1,3258827,EVERS/MAINLAND,,1,875576,166033,0,0
88,1,3258830,BANDERA/MAINLAND,,1,875383,166032,0,0
88,1,3258831,EVERS/MAINLAND,,1,875575,166033,0,0
88,1,3258832,BANDERA/MAINLAND,,1,875375,166032,0,0
88,1,3258815,EVERS/MAINLAND,,1,875572,166033,0,0
88,1,3258833,BANDERA/MAINLAND,,1,875209,166032,0,0
88,1,3258819,EVERS/MAINLAND,,1,875570,166033,0,0
88,1,3258828,BANDERA/MAINLAND,,1,875574,166032,0,0
88,1,3258820,EVERS/MAINLAND,,1,875577,166033,0,0
